CustomerID,CreditScore,Geography,Gender,Age,Tenure,Balance,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalary,Exited
2244289,451.0,Spain###,nan,49.0,6.0,127101.82234517501,2.0,no,nan,61431.69122902164,0
1442939,510.0,nan,fem,20.0,5.0,156635.4132361144,2.0,nan,nan,142990.64677081615,0
4282972,390.0,UK,male,71.0,,55157.57015739426,1.0,2,1,148602.8471771352,0
9692832,629.0,ger,fem,40.0,,179983.27092068063,1.0,1,0,175842.6058126901,1
5414473,765.0,ger,Male,48.0,5.0,214047.3007112724,2.0,yes,false,118279.57326804935,0
3711793,852.0,UK,male,89.0,3.0,235440.3608100405,1.0,nan,false,66245.70376541045,0
3319124,526.0,FR,male,63.0,9.0,242183.10788620892,2.0,1,-1,156255.36043315966,0
4923227,492.0,nan,male,32.0,,72852.92975588678,1.0,1,true,97812.0135749228,0
3073290,828.0,Spain,F,37.0,7.0,177565.4847786484,3.0,nan,false,62535.578037926585,1
3518970,541.0,FR,F,83.0,10.0,146159.37512123887,1.0,1,-1,53739.978299074006,0
4889877,687.0,France,fem,47.0,10.0,59343.74753958849,1.0,no,0,92056.46878398415,0
2727408,574.0,UK,Female,30.0,10.0,76099.69492263999,4.0,no,true,145343.33840039416,0
3801742,748.0,UK,fem,22.0,9.0,106077.20052604089,3.0,1,0,124337.65960221522,0
2055675,885.0,Spain,fem,85.0,2.0,23532.982546412313,2.0,yes,-1,114622.50315887747,0
7016854,872.0,Spain,fem,45.0,4.0,65213.23399288617,2.0,2,0,92651.88974116648,0
8436754,776.0,Spain,nan,71.0,0.0,23532.982546412313,,0,1,123914.6812970479,0
1965188,778.0,UK,Male,53.0,0.0,190189.57468492794,3.0,2,-1,176418.05748775124,0
3161088,586.0,ger,male,75.0,8.0,98511.12246688436,3.0,nan,true,89194.0734351861,0
9018006,838.0,Germany,M,52.0,3.0,173256.93620755637,1.0,yes,false,49355.667262391384,0
3320484,628.0,Germany,nan,75.0,8.0,10268.040381745197,4.0,nan,0,195320.9812977359,0
5105223,768.0,UK,Female,80.0,6.0,195314.27855456175,2.0,nan,-1,32455.33471063236,1
1487510,832.0,ger,Female,59.0,9.0,234766.77874510025,2.0,nan,0,177117.26739177146,0
7354986,765.0,nan,male,58.0,7.0,191518.33160483834,4.0,nan,nan,122236.16522722386,0
8609964,718.0,nan,Female,90.0,10.0,32978.66732928914,4.0,yes,-1,187631.53619318304,0
6795250,420.0,UK,male,76.0,8.0,128270.18971829365,3.0,2,nan,150159.71147851925,1
5055447,606.0,UK,Female,78.0,0.0,50962.03261226059,4.0,2,-1,41457.107423975176,0
2673879,632.0,ger,fem,80.0,6.0,14789.069161155938,4.0,nan,nan,159707.72957095582,1
2780752,718.0,ger,Male,74.0,7.0,57411.89166861832,1.0,1,true,184959.2047780167,1
4293331,624.0,nan,nan,18.0,1.0,54432.24038758085,3.0,2,0,37530.19316793175,0
4764455,871.0,Germany,nan,87.0,9.0,225543.52994885037,,nan,0,167499.89824762422,1
8253817,548.0,FR,Female,24.0,8.0,209983.10567537398,,2,-1,74562.5016766848,0
5335518,393.0,ger,nan,72.0,,246665.2169711526,2.0,1,1,135763.32440152348,0
9791690,594.0,FR,Female###,52.0,0.0,140438.26129719906,4.0,yes,false,137468.9422547961,0
9589747,482.0,FR,M,85.0,,232301.24622358006,1.0,no,false,145343.33840039416,0
6222798,558.0,France,nan,29.0,2.0,208089.82826754122,4.0,1,1,72040.64894769725,0
4904722,484.0,Germany,Male,55.0,10.0,170770.6175225869,2.0,2,true,136666.1049455042,0
6215622,707.0,UK,nan,22.0,8.0,167871.31437121748,4.0,0,nan,147090.86371629586,0
7879771,367.0,FR,fem,35.0,0.0,91311.86296905272,,2,1,191901.5464765939,0
9481209,306.0,UK,Male,41.0,3.0,151759.0247012166,3.0,0,nan,56234.00818878166,0
4175684,563.0,UK,nan,19.0,9.0,82649.20151651217,4.0,1,1,152510.91275301314,1
1629085,782.0,Germany,Male,69.0,5.0,29184.733572565845,,no,true,49355.667262391384,0
7071845,669.0,Germany,nan,44.0,5.0,14351.700326579952,,no,-1,59352.43370877512,0
3518638,381.0,France,Female,42.0,3.0,110846.39625721738,2.0,0,nan,141224.74826655202,0
1603103,509.0,UK,F,63.0,9.0,73980.23231787249,3.0,yes,0,194976.29359466847,0
2989968,611.0,nan###,Female,24.0,9.0,217909.9021068418,2.0,0,nan,114822.0996001715,1
6303943,635.0,Germany,male,73.0,9.0,55792.925780881495,1.0,0,nan,172167.48877065032,0
6497191,788.0,FR,nan,71.0,9.0,55792.925780881495,3.0,nan,false,72025.97576602496,0
2257008,701.0,nan,M,,0.0,216515.29541591057,1.0,1,nan,95134.72299214143,0
7473507,489.0,nan,Male,56.0,4.0,14599.38165004565,3.0,2,false,173103.2968649264,1
8437693,633.0,Spain,male,39.0,4.0,4577.27407992542,,yes,false,16803.38658342184,1
6137997,820.0,FR###,fem,70.0,2.0,233785.71452349125,1.0,nan,1,60200.99936907755,0
8270518,385.0,FR,male,58.0,10.0,138587.62181559452,3.0,nan,-1,179451.88399786575,0
6511934,877.0,Germany,F,66.0,2.0,80918.01389474176,3.0,0,-1,177117.26739177146,1
9173321,360.0,FR,nan,20.0,3.0,219782.58396210143,1.0,1,nan,115313.33439317108,0
8899284,685.0,UK,Male,24.0,2.0,136370.62753523423,3.0,nan,1,175842.6058126901,0
2003171,444.0,Spain,Female,52.0,2.0,242022.17006243157,2.0,yes,true,62217.94682474135,0
8214938,451.0,Germany,Male,26.0,2.0,246416.30672647964,2.0,no,true,111243.93470772411,0
3900737,647.0,ger,M,46.0,6.0,172976.0426044549,1.0,no,-1,110261.90743450595,1
2370485,476.0,FR,Male,32.0,8.0,205164.0230923287,,1,1,24606.788680701735,0
8045900,785.0,FR,male,46.0,10.0,215128.1544880855,4.0,yes,nan,60958.49621774885,1
2681076,545.0,France###,male,80.0,0.0,176582.6468047908,1.0,2,false,16549.816779414577,0
9501598,552.0,ger,Female,90.0,7.0,212142.7573270325,1.0,1,0,58294.41334069651,0
6312399,798.0,ger,Female,27.0,9.0,76099.69492263999,1.0,nan,-1,65385.05874187496,0
1981883,839.0,UK,Female,50.0,,55195.595120584614,1.0,nan,false,126902.9561340734,0
2668321,650.0,Spain,fem,71.0,0.0,227245.10135299235,2.0,2,-1,133724.47227808757,1
4293705,810.0,UK,nan,20.0,8.0,118593.54807516809,1.0,0,0,197318.810493664,1
7154512,311.0,ger,M,65.0,7.0,45890.986026261766,,2,nan,63477.02290821489,0
4759505,857.0,UK,fem,60.0,5.0,68755.95752024539,4.0,1,true,147233.6005116061,1
9415414,449.0,UK,fem,47.0,5.0,196444.5425004322,4.0,yes,-1,114621.80291304675,0
6418952,348.0,France,fem,64.0,10.0,69609.14010912819,,2,nan,80532.94878502257,0
5609688,513.0,Spain###,Male,42.0,9.0,197483.6130734454,1.0,0,1,119863.81977933296,1
5264423,670.0,UK,F,86.0,6.0,48408.060552560804,4.0,yes,true,72563.73220317275,0
9181883,411.0,UK,nan,28.0,7.0,56318.22602447639,2.0,no,true,135763.32440152348,0
9306681,550.0,ger,Male,61.0,6.0,135867.32821779622,4.0,no,false,44229.08521114003,1
8170837,639.0,Spain,Female,24.0,0.0,29184.733572565845,,yes,1,168453.69302255087,0
2519603,351.0,ger,M,25.0,9.0,239589.2543363456,4.0,nan,nan,45475.50671903064,0
2750740,428.0,ger,fem,,3.0,4585.489739046989,,nan,-1,67694.82958558256,1
1863403,491.0,UK,Male,21.0,3.0,229552.86087585794,1.0,1,-1,149890.33938061335,0
1885421,889.0,nan,nan,87.0,8.0,223804.783926615,4.0,2,1,16549.816779414577,0
5278384,355.0,ger,male,70.0,,61190.3219288229,,2,true,10172.949942040532,0
6495671,395.0,UK,nan,40.0,8.0,21363.54973224358,2.0,nan,-1,97693.27617716244,0
1978836,496.0,FR,fem,42.0,2.0,103484.87848811486,2.0,yes,-1,122326.88738406193,0
4223522,445.0,ger,nan,26.0,10.0,242183.10788620892,3.0,2,-1,171223.59188453393,0
3217181,873.0,FR,Male,77.0,8.0,236504.23345480967,4.0,no,0,181363.0891814627,1
9568438,875.0,Germany,male,56.0,4.0,105066.32176393802,1.0,yes,1,21898.55413183707,1
2556518,593.0,nan,Male,60.0,10.0,132022.37325046226,3.0,nan,0,138425.3829937998,0
3659083,310.0,France,Male,28.0,5.0,142346.577955509,4.0,2,0,122326.88738406193,0
5113640,631.0,Spain,fem,38.0,6.0,113863.64303318638,2.0,0,false,182316.48051005576,0
5500398,518.0,Spain,Male,43.0,2.0,173951.9071562164,1.0,nan,-1,151513.60590246704,0
5877708,696.0,Germany,Female###,83.0,3.0,23300.88103773109,2.0,nan,0,162865.8227015699,1
8880317,640.0,ger,nan,85.0,4.0,170197.64353346918,4.0,1,1,150159.71147851925,0
9281447,810.0,France,male,30.0,0.0,172433.34064365044,1.0,0,false,24293.80454457858,1
4895958,470.0,Germany###,M,41.0,7.0,163176.2152279361,1.0,nan,false,179451.88399786575,0
8076042,766.0,Germany,F,68.0,10.0,26646.35153388331,3.0,0,nan,138425.3829937998,0
9839765,464.0,Spain,nan,75.0,6.0,242183.10788620892,1.0,2,true,143608.9125913447,0
2265898,468.0,FR###,fem,54.0,10.0,185154.33611626795,4.0,yes,true,20817.078709348447,0
3120539,862.0,FR,male,36.0,,150664.53632633935,,no,false,72040.64894769725,0
1880412,810.0,ger,Female,36.0,1.0,208587.5808406047,,yes,1,126742.49871527708,0
6947148,487.0,ger,male,72.0,6.0,245483.3326921526,1.0,2,0,91094.52155015722,0
4231185,418.0,UK,M,46.0,,82082.44336603093,,2,true,68357.32954107183,0
8319764,403.0,UK,fem,57.0,8.0,194601.53252251158,4.0,no,0,70116.45989552706,0
9706483,339.0,Germany,male,87.0,4.0,122006.95120775432,3.0,0,1,31332.886149733407,0
6923098,619.0,ger,nan,79.0,10.0,172433.34064365044,2.0,0,0,39017.75974993392,0
2228337,633.0,FR,Female,85.0,5.0,163808.65830517613,2.0,yes,false,55102.48370960774,1
1484814,458.0,France,fem,45.0,4.0,231091.10289335749,4.0,1,true,120363.1676858536,1
9359922,562.0,Spain,Female,60.0,0.0,4577.27407992542,3.0,2,1,88802.04276038826,1
4690583,828.0,FR,fem,73.0,5.0,31712.153575965964,4.0,no,false,41452.61486270198,1
2599908,775.0,UK,F,40.0,6.0,204553.57683036357,1.0,yes,1,108189.89239354918,0
3164412,650.0,nan,M,35.0,4.0,32860.96701493501,3.0,no,nan,194912.32966298945,0
6309792,843.0,ger,F,33.0,2.0,180338.21031213272,,0,true,166865.20333278898,0
3353847,508.0,Spain,nan,85.0,5.0,170090.8945718395,1.0,nan,0,118379.28679842113,0
3892478,794.0,nan,nan,77.0,,50294.725542094384,,0,1,79011.6948565446,1
2984117,680.0,Spain,nan,20.0,,18035.229402909692,1.0,yes,true,46190.40866980957,1
6949852,779.0,Germany,Male,38.0,10.0,84878.43952595323,1.0,1,nan,35764.97795786391,1
1029725,303.0,ger,nan,90.0,6.0,146612.09698023263,1.0,0,nan,119863.81977933296,0
1888036,332.0,Germany,Female,22.0,9.0,154726.7310315415,1.0,no,false,50922.351616856344,0
3971783,443.0,Spain,F,46.0,9.0,134154.0441083215,3.0,2,true,41457.107423975176,0
3662761,649.0,Germany,Female,27.0,,219146.9772510778,3.0,2,0,138429.3820460428,0
7524559,881.0,ger,fem,64.0,8.0,105066.32176393802,1.0,1,true,171494.11165432163,0
3513024,763.0,FR,Female,62.0,6.0,14268.240292439226,4.0,yes,false,156255.36043315966,0
3398083,646.0,France,Male,43.0,2.0,241847.6747623711,1.0,1,false,121814.93534952239,0
7536295,423.0,nan,Female,35.0,0.0,86862.03135090548,1.0,no,1,53739.978299074006,0
4909439,569.0,FR,fem,75.0,6.0,13181.505295985356,4.0,1,false,74562.5016766848,0
6627745,655.0,Spain,fem,84.0,,46749.83888270889,4.0,2,-1,104901.20019236662,1
4911146,825.0,FR,F,70.0,7.0,107268.76566968526,1.0,nan,false,141224.74826655202,0
2707017,796.0,Germany,nan,33.0,10.0,217909.9021068418,2.0,0,0,24606.788680701735,1
1689556,451.0,ger,M,66.0,0.0,199248.1423562833,2.0,0,false,46190.40866980957,0
8288538,351.0,FR,male,56.0,4.0,179058.05501832833,4.0,nan,1,11394.079148546925,0
3253722,447.0,FR,F,27.0,,53295.94886818448,1.0,yes,false,182316.48051005576,0
2649729,801.0,ger,Male,30.0,,243371.22795520336,,no,true,62486.428490344566,0
2116271,748.0,Germany,male,29.0,7.0,78829.77377968303,,yes,nan,56234.00818878166,0
4099555,517.0,France,Female,44.0,9.0,88980.92919037356,1.0,nan,nan,45475.50671903064,0
6683797,575.0,FR,F,60.0,6.0,196801.6068631076,1.0,1,true,45638.16725089681,0
2681641,750.0,nan,male,79.0,1.0,102016.36312618174,1.0,1,true,105780.90833360152,0
1516409,726.0,Spain,nan,77.0,3.0,217412.8285393897,,1,-1,59986.16956114791,0
1666165,381.0,UK,nan,33.0,5.0,222979.80748620082,,no,1,65098.5861846354,0
3788363,516.0,Germany,F,66.0,6.0,145679.38010080543,4.0,0,true,13503.776020288406,0
5476321,825.0,Germany,nan,42.0,6.0,140283.45757949018,3.0,nan,true,74546.96283649834,0
4710388,702.0,FR###,Female,23.0,2.0,111357.88550893846,4.0,2,nan,53739.978299074006,0
4235192,588.0,nan,fem,32.0,,178547.2606197048,4.0,2,true,74546.96283649834,0
2935090,718.0,UK,F,33.0,7.0,248181.06072275602,2.0,1,nan,175360.11098443237,0
4937270,637.0,ger,Male,51.0,6.0,149027.9933858658,4.0,1,nan,170604.336851996,0
7739013,717.0,UK,male,39.0,3.0,63542.11116799516,4.0,1,1,117101.94516332707,0
8089975,505.0,FR,male,85.0,9.0,123270.16258040782,4.0,no,nan,126880.48660861868,0
9805586,563.0,FR,male,25.0,3.0,52789.220348089635,4.0,2,true,49355.667262391384,0
2033316,334.0,ger,F,34.0,3.0,7033.85312060395,3.0,yes,-1,24606.788680701735,0
5819075,671.0,Spain,Female###,64.0,4.0,82762.95358751282,2.0,0,true,142990.64677081615,1
5742297,786.0,ger,F,88.0,10.0,106431.88061742373,,yes,0,79011.6948565446,0
4868452,557.0,FR,F,82.0,1.0,65490.63603566404,1.0,0,-1,119934.49786558971,0
9074037,829.0,France,nan,39.0,8.0,143156.16804849743,,no,0,55444.64372570179,0
2312743,321.0,ger,fem,26.0,5.0,234666.69766513238,2.0,0,true,159816.411744134,0
8420105,402.0,Spain,male,54.0,,235082.145494117,4.0,no,true,88802.04276038826,1
1104195,539.0,ger,Female,75.0,7.0,125383.5672414656,,2,1,171223.59188453393,0
8008443,551.0,ger,M,84.0,10.0,122402.9411506623,4.0,0,nan,55102.48370960774,0
6276728,440.0,Germany,Female,59.0,0.0,93908.77649709678,3.0,1,0,158837.22628815178,0
5101036,749.0,Germany,nan,28.0,5.0,127047.40734251819,3.0,1,0,82977.68325961973,0
3165251,605.0,FR,F,69.0,5.0,61843.53798060771,2.0,no,false,171518.65480008846,0
8303693,798.0,FR,Male,30.0,7.0,14606.97558496718,,2,false,171223.59188453393,0
4214850,306.0,UK,Female,68.0,0.0,137663.9612680906,3.0,no,false,31332.886149733407,0
8983439,367.0,ger,male,88.0,4.0,84026.58184390664,2.0,yes,false,174627.04427205838,0
9874883,873.0,France,Male,77.0,2.0,32168.801578145445,2.0,yes,0,170056.65313995056,1
9687479,366.0,nan,M###,57.0,5.0,177195.03669391348,2.0,yes,1,157751.81198900932,1
9268541,706.0,FR,M,37.0,8.0,216490.8456216931,,1,false,30140.813720742524,1
3949281,816.0,ger,Male###,64.0,9.0,83734.30028552042,,nan,0,157751.81198900932,0
8356061,417.0,ger,nan,72.0,2.0,8775.92549081474,2.0,yes,1,45475.50671903064,0
2294929,329.0,nan,M,51.0,8.0,178675.21763249338,1.0,0,1,173490.86742504736,1
3504594,816.0,ger,Male,60.0,,206820.4152311797,,yes,false,148602.8471771352,0
2243294,781.0,nan,F,55.0,8.0,198718.63413555847,,1,0,24155.043520507374,0
4567675,505.0,nan,Male,31.0,0.0,180296.4128631929,1.0,0,-1,152876.5857827506,0
8711634,877.0,UK,F,28.0,1.0,107258.21931012752,,2,0,82741.29700582562,0
3414802,685.0,ger,nan,24.0,10.0,243416.26501423176,,no,1,124337.65960221522,1
1443031,710.0,UK,male,83.0,3.0,156053.47305535502,3.0,no,true,166369.90123995277,1
7444345,668.0,ger,male,,10.0,163291.8634218634,1.0,nan,false,110261.90743450595,0
3790373,651.0,Germany,M,58.0,10.0,208587.5808406047,3.0,0,1,148003.67064337782,0
4916643,634.0,nan,fem,47.0,,160335.68042818535,1.0,nan,-1,45279.94819259408,0
8061183,587.0,Spain,fem,90.0,6.0,24307.7045869641,1.0,0,-1,144796.0946120996,0
4287058,438.0,nan,Male,46.0,,832.3396640414483,1.0,nan,-1,145640.11808866044,0
6510493,598.0,Spain,nan,59.0,1.0,64936.22945073238,,no,-1,124170.05950929558,0
1290998,311.0,ger,F,42.0,6.0,205395.81865245377,2.0,no,nan,100984.2714257245,0
5855920,726.0,FR,male,28.0,4.0,114595.87817867636,4.0,0,0,110787.65738313644,0
2828022,698.0,France,nan###,75.0,9.0,115956.48329816482,2.0,no,1,153991.31202405388,0
7367712,407.0,UK,male,85.0,6.0,120416.45585319663,,nan,-1,38922.69489036749,0
2409854,783.0,ger,male,89.0,,220835.50219510164,,2,1,158612.50192632328,0
8997043,654.0,France,M,27.0,8.0,194601.53252251158,4.0,yes,1,105251.31826676424,0
1181360,447.0,Germany,male,63.0,8.0,219686.9235575356,,nan,true,90562.18564811518,1
3444026,605.0,Spain,fem,39.0,2.0,26646.35153388331,1.0,yes,0,111087.71624263051,0
3515419,831.0,UK,Female,59.0,2.0,131685.53024592696,3.0,2,true,11668.063470012368,0
6532410,358.0,Germany,M,55.0,6.0,64333.4300348011,3.0,yes,false,103103.74019212925,0
5138286,733.0,FR,Male,89.0,4.0,173044.00871397887,1.0,yes,false,131486.03475599724,0
9333100,319.0,FR,Female,71.0,4.0,236504.23345480967,2.0,yes,nan,180625.97920076255,1
7893728,680.0,nan,M,34.0,4.0,171948.26402855472,3.0,1,false,51442.98709726957,0
4584197,543.0,UK,nan,58.0,8.0,221264.47841422912,1.0,nan,true,69705.96897834158,0
1311955,371.0,UK,M,42.0,3.0,154854.71302299685,2.0,nan,1,41303.60206882843,0
3127599,747.0,UK,F,34.0,5.0,158897.52575096657,3.0,2,nan,45279.94819259408,0
5933594,374.0,ger,Female,57.0,5.0,111205.30495054346,1.0,nan,false,159707.72957095582,0
5835451,888.0,nan,Female,58.0,6.0,55336.81354782583,3.0,no,nan,75726.89888013415,0
5382794,688.0,FR,fem,49.0,1.0,165145.8855977818,3.0,0,false,108372.17805541084,1
8323494,875.0,FR,Female,59.0,5.0,241847.6747623711,3.0,2,true,194976.29359466847,1
7699144,640.0,nan,male,30.0,8.0,48542.316846962254,4.0,2,1,59352.43370877512,0
5698713,588.0,Germany,fem,71.0,2.0,111328.77836261265,2.0,nan,false,89176.40720025575,0
8867791,866.0,France,nan,74.0,1.0,176157.1536788816,3.0,1,0,71235.55513383436,1
4790328,629.0,Spain###,male,26.0,7.0,65519.588663506074,1.0,1,false,115837.62962654902,0
6289730,557.0,FR,fem,44.0,0.0,93959.00282980979,4.0,yes,true,109731.0231495966,0
5437610,724.0,nan,Male,30.0,10.0,179613.02543715795,,1,true,10821.62433293232,0
4239536,304.0,FR,nan,42.0,7.0,110685.34726357674,,no,0,100619.46823346146,0
3326133,304.0,Germany,fem###,90.0,4.0,199382.18238185227,2.0,no,1,59952.175509907865,0
8948140,489.0,UK,Male,33.0,8.0,32168.801578145445,1.0,yes,0,195246.62786097106,0
6720626,446.0,UK,fem,50.0,8.0,25741.486455612776,4.0,1,nan,126111.08863590457,0
7221714,703.0,Spain,Male,30.0,3.0,133617.8543522443,1.0,yes,false,145343.33840039416,0
7374825,556.0,UK###,male,42.0,0.0,110760.60813621599,4.0,0,true,100763.75125865045,0
6005858,777.0,UK,nan,50.0,4.0,87241.7973911993,4.0,1,1,71235.55513383436,0
8028722,388.0,Germany,nan,40.0,6.0,118593.54807516809,,1,false,99045.84932485959,0
9221252,308.0,France,fem,86.0,8.0,103563.02326039271,2.0,1,0,25655.405090404547,0
9975708,385.0,Germany,F,36.0,9.0,193651.70533624175,2.0,1,nan,47486.59994981903,0
4415871,449.0,Spain,fem,55.0,8.0,202500.00859341188,1.0,no,false,126880.48660861868,0
2877971,328.0,UK,Male,61.0,8.0,138362.1086526896,4.0,nan,0,70220.79739718675,0
8997488,426.0,Spain,nan,50.0,5.0,157989.53919918742,4.0,yes,-1,121113.86067208808,0
7814612,376.0,FR,M,38.0,1.0,137978.9704256518,3.0,no,-1,62758.25668286824,1
5963401,719.0,France,male,87.0,4.0,191527.9585376706,2.0,yes,true,93275.95207817171,1
3866757,353.0,ger,F,49.0,2.0,211332.2290928075,4.0,0,1,115837.62962654902,0
6913318,778.0,FR,M,22.0,,62764.78670091765,1.0,1,true,176418.05748775124,1
7741286,603.0,UK,M,32.0,5.0,70174.07578924714,,2,false,187631.53619318304,0
2577969,844.0,nan,male,88.0,10.0,152513.60850091494,,no,nan,84293.64833864273,1
4651387,403.0,Germany,fem,39.0,4.0,239589.2543363456,2.0,nan,-1,197083.08901895044,0
2711672,470.0,Germany,Female,34.0,9.0,235615.8451664803,2.0,2,true,88802.04276038826,1
6905950,797.0,Spain,F###,30.0,10.0,209607.74215561998,3.0,0,0,109694.53499072863,0
4212883,320.0,nan,fem,66.0,0.0,4166.960147088588,2.0,2,1,159134.12916795706,1
4028631,585.0,Spain,male,77.0,9.0,141129.76957452757,4.0,0,-1,146698.62402632853,1
8232212,689.0,nan,Female,52.0,9.0,120371.35345192635,4.0,no,1,59986.16956114791,0
7423959,447.0,Spain,male,31.0,,21623.26894820521,4.0,0,1,195785.7237516025,0
7984297,570.0,ger,male,21.0,1.0,93199.79541005666,4.0,no,-1,138429.3820460428,0
5024733,597.0,ger,M,69.0,10.0,223804.783926615,3.0,nan,0,80008.08407020033,0
5859221,470.0,FR,nan,64.0,4.0,139243.66710433905,2.0,no,nan,26901.693322752388,0
4801250,345.0,ger,fem,27.0,,170090.8945718395,2.0,2,0,89176.40720025575,0
1019675,505.0,nan,male,18.0,5.0,187742.24158499876,2.0,yes,0,56910.29969413558,1
9462605,751.0,Spain,fem,40.0,0.0,173559.41263461582,3.0,nan,1,50922.351616856344,1
1486799,693.0,nan,Female,84.0,6.0,16641.072445513826,3.0,yes,0,16803.38658342184,0
7810805,599.0,FR,M,28.0,2.0,26682.194628546124,4.0,yes,false,87522.89034784929,0
3238057,474.0,FR,Female,75.0,0.0,190189.57468492794,3.0,1,nan,188465.27993349842,0
5464344,408.0,UK,Female,83.0,6.0,45361.689835754834,3.0,2,false,10172.949942040532,0
1566088,500.0,France,M,48.0,6.0,229347.68938122402,1.0,0,0,62861.1958559021,0
7558947,466.0,ger,fem###,52.0,9.0,61458.81374532408,4.0,yes,0,47486.59994981903,0
1658003,384.0,Germany,Female,37.0,2.0,197483.6130734454,4.0,2,-1,148003.67064337782,0
1805113,349.0,Germany,Male,86.0,5.0,81434.23253274846,1.0,1,-1,75726.89888013415,0
6028035,410.0,France###,fem,82.0,3.0,208089.82826754122,2.0,2,true,104322.83702229122,0
5034464,761.0,Spain,nan,25.0,3.0,201946.66091751272,1.0,0,1,148479.29799807977,0
3092101,740.0,France,nan,60.0,8.0,43082.692137588754,1.0,yes,1,114822.0996001715,0
6995134,569.0,Spain,male,75.0,6.0,82065.89232313973,1.0,0,-1,192848.8468967283,0
9503967,875.0,ger,M,40.0,5.0,226507.40164009875,3.0,1,false,97618.54931385454,0
7208714,642.0,ger,nan,79.0,,248077.44416441722,1.0,0,true,35593.198233700095,0
7762126,481.0,FR,M,57.0,8.0,241267.47277762071,,nan,-1,46959.07950820714,0
7342057,801.0,FR,fem,90.0,2.0,144083.44584878784,1.0,1,nan,92056.46878398415,0
4541483,308.0,FR,Male,18.0,,88013.150652275,2.0,0,nan,122326.88738406193,0
2512760,792.0,FR,Male,44.0,3.0,184916.8497815135,2.0,1,true,133607.37253011402,0
4557689,532.0,Germany,Male,32.0,8.0,203712.51215134593,2.0,2,1,,1
2863236,596.0,UK,Male,75.0,3.0,170090.8945718395,1.0,2,nan,62535.578037926585,0
8863426,542.0,FR,F,,6.0,211302.4032307716,4.0,2,1,139625.34229317878,0
1450930,807.0,FR,M,,8.0,46749.83888270889,2.0,nan,nan,151851.30902702248,0
8402324,649.0,FR,Female,47.0,3.0,57208.23639544334,1.0,nan,1,151513.60590246704,0
8946232,565.0,Spain,M,38.0,8.0,214574.3874683894,2.0,2,false,101234.29696861617,0
4498408,499.0,nan,nan,75.0,6.0,140438.26129719906,3.0,0,-1,145343.33840039416,0
6403252,537.0,FR,M,44.0,3.0,232207.71003218624,3.0,nan,nan,10210.524983788375,0
1091006,632.0,France,M,43.0,2.0,56500.921957703344,1.0,no,nan,91094.52155015722,0
5151785,713.0,FR,Male,,5.0,208089.82826754122,2.0,1,nan,16549.816779414577,0
1688725,782.0,FR,Male,18.0,2.0,179173.41581495118,2.0,1,true,156255.36043315966,0
